api-1  | {"correlation_id": "019d5c2e-9cd5-7b0f-9de1-4de557a214ff", "event_id": "UUID('019d5c2e-9ce5-76e8-867f-a449e1bf5067')", "total_latency_ms": 153.8, "db_insert_ms": 96.9, "redis_enqueue_ms": 152.8, "idempotency_set_ms": 153.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:32.088128Z"}
api-3  | {"correlation_id": "019d5c2f-bdf2-742c-95f6-2f382e8b764a", "event_id": "UUID('019d5c2f-bdff-7361-853d-a27b841c3d07')", "total_latency_ms": 57.99, "redis_enqueue_ms": 54.1, "idempotency_set_ms": 58.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:45.999829Z"}
api-3  | {"correlation_id": "019d5c2f-be18-7ad6-ab0f-20a2f346fd9a", "event_id": "UUID('019d5c2f-be3b-716c-9429-5e746a1b4c12')", "total_latency_ms": 61.82, "db_insert_ms": 59.7, "redis_enqueue_ms": 60.2, "idempotency_set_ms": 61.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:46.059659Z"}
api-1  | {"correlation_id": "019d5c2f-9b70-7558-b5ae-498b9736ff84", "event_id": "UUID('019d5c2f-9b7a-722f-905b-e6e7026720fa')", "total_latency_ms": 52.85, "idempotency_set_ms": 52.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.162628Z"}
api-1  | {"correlation_id": "019d5c2f-9b73-7b58-ad21-79017930d633", "event_id": "UUID('019d5c2f-9b83-7f68-9de2-d5d45b2faac4')", "total_latency_ms": 63.32, "db_insert_ms": 53.6, "redis_enqueue_ms": 60.3, "idempotency_set_ms": 63.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.178797Z"}
api-1  | {"correlation_id": "019d5c2f-9b77-7aa2-8f9c-694da1dad08e", "event_id": "UUID('019d5c2f-9b8e-7817-b7bb-cea7aae5c249')", "total_latency_ms": 53.55, "idempotency_set_ms": 53.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.181433Z"}
api-3  | {"correlation_id": "019d5c2f-bed4-7e3a-a986-f0d776fcc04f", "event_id": "UUID('019d5c2f-bee8-7778-9452-21c8ed032899')", "total_latency_ms": 62.25, "db_insert_ms": 51.2, "redis_enqueue_ms": 60.8, "idempotency_set_ms": 62.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:46.244125Z"}
api-1  | {"correlation_id": "019d5c2f-9bcb-7a71-891d-59fbae3c527c", "event_id": "UUID('019d5c2f-9bef-7d25-804a-2f306dca9f1d')", "total_latency_ms": 59.81, "db_insert_ms": 50.5, "redis_enqueue_ms": 59.3, "idempotency_set_ms": 59.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.283797Z"}
api-1  | {"correlation_id": "019d5c2f-9bc0-7964-836c-947841917027", "event_id": "UUID('019d5c2f-9bea-71d2-bd60-10214f385c86')", "total_latency_ms": 77.32, "db_insert_ms": 61.7, "redis_enqueue_ms": 65.2, "idempotency_set_ms": 77.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.287194Z"}
api-1  | {"correlation_id": "019d5c2f-9bca-7ea2-9b39-72b0f30ca479", "event_id": "UUID('019d5c2f-9bf0-7be6-8b14-d4b8d8faf0e1')", "total_latency_ms": 65.17, "db_insert_ms": 52.1, "redis_enqueue_ms": 58.5, "idempotency_set_ms": 65.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.287830Z"}
api-3  | {"correlation_id": "019d5c2f-beef-733e-b682-3619df384668", "event_id": "UUID('019d5c2f-befb-7fa6-b6be-0ede336df33b')", "total_latency_ms": 64.75, "db_insert_ms": 59.3, "redis_enqueue_ms": 63.8, "idempotency_set_ms": 64.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:46.267384Z"}
api-1  | {"correlation_id": "019d5c2f-9c16-769e-848a-edc6ea4fa5e9", "event_id": "UUID('019d5c2f-9c26-70bc-8f09-2ebeec801ed0')", "total_latency_ms": 69.03, "db_insert_ms": 66.5, "redis_enqueue_ms": 68.4, "idempotency_set_ms": 69.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.349800Z"}
api-1  | {"correlation_id": "019d5c2f-9c3a-72cf-9ebe-6856ef85529d", "event_id": "UUID('019d5c2f-9c53-75e6-9f4c-577452b78089')", "total_latency_ms": 51.12, "idempotency_set_ms": 51.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.373464Z"}
api-1  | {"correlation_id": "019d5c2f-9c1c-79d3-8f27-1b09bb944a67", "event_id": "UUID('019d5c2f-9c3f-719d-9797-77ac7e2d63e2')", "total_latency_ms": 98.95, "db_insert_ms": 79.6, "redis_enqueue_ms": 86.6, "idempotency_set_ms": 98.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.381507Z"}
api-4  | {"correlation_id": "019d5c2f-8591-75cb-9d8e-3813af9b182d", "event_id": "UUID('019d5c2f-8595-7f5e-9cdf-212b68a5feaf')", "total_latency_ms": 62.95, "redis_enqueue_ms": 57.1, "idempotency_set_ms": 62.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:31.570797Z"}
api-4  | {"correlation_id": "019d5c2f-85c0-700b-99e1-a63e52c64f1f", "event_id": "UUID('019d5c2f-8617-71d2-8c11-5e70c3b76fff')", "total_latency_ms": 54.71, "db_insert_ms": 52.4, "redis_enqueue_ms": 53.3, "idempotency_set_ms": 54.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:31.662221Z"}
api-4  | {"correlation_id": "019d5c2f-85b8-7c97-8cdc-8b9f0ac7005d", "event_id": "UUID('019d5c2f-860a-7f56-a931-abd691b9ae96')", "total_latency_ms": 73.08, "db_insert_ms": 69.1, "redis_enqueue_ms": 70.6, "idempotency_set_ms": 73.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:31.663585Z"}
api-4  | {"correlation_id": "019d5c2f-85cc-74ea-8bc1-6a7cb1739f17", "event_id": "UUID('019d5c2f-8615-7ac6-b9a2-17f54cdfd916')", "total_latency_ms": 65.81, "db_insert_ms": 56.0, "redis_enqueue_ms": 61.6, "idempotency_set_ms": 65.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:31.674110Z"}
api-4  | {"correlation_id": "019d5c2f-8608-79f1-a61a-bb157ec3bd3a", "event_id": "UUID('019d5c2f-8630-76b2-8a6c-803e6c3cdf76')", "total_latency_ms": 56.78, "idempotency_set_ms": 56.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:31.691124Z"}
api-1  | {"correlation_id": "019d5c2f-9c7b-7214-b798-cad710c5836c", "event_id": "UUID('019d5c2f-9c7f-7189-bfff-f7ca513fc9c5')", "total_latency_ms": 52.88, "idempotency_set_ms": 52.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.426669Z"}
api-2  | {"correlation_id": "019d5c2f-8b39-7bb4-a100-01649e4a1ba2", "event_id": "UUID('019d5c2f-8b4c-775c-bf71-3d8a52ad9dc6')", "total_latency_ms": 64.91, "db_insert_ms": 62.6, "redis_enqueue_ms": 64.1, "idempotency_set_ms": 64.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:33.032578Z"}
api-2  | {"correlation_id": "019d5c2f-8b38-7911-8de2-86a1631ffdba", "event_id": "UUID('019d5c2f-8b4d-777c-9ece-a4f5ef03def9')", "total_latency_ms": 96.09, "db_insert_ms": 82.1, "redis_enqueue_ms": 84.1, "idempotency_set_ms": 96.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:33.062708Z"}
api-2  | {"correlation_id": "019d5c2f-8b70-7536-b8dc-80e58498ca76", "event_id": "UUID('019d5c2f-8b86-70eb-8620-03aaf1414dba')", "total_latency_ms": 71.74, "db_insert_ms": 65.7, "redis_enqueue_ms": 68.2, "idempotency_set_ms": 71.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:33.089553Z"}
api-4  | {"correlation_id": "019d5c2f-86bb-75f1-8874-befd694fd028", "event_id": "UUID('019d5c2f-86c8-7720-979b-96f2a98a60b0')", "total_latency_ms": 58.19, "redis_enqueue_ms": 56.9, "idempotency_set_ms": 58.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:31.867768Z"}
api-4  | {"correlation_id": "019d5c2f-86d8-7419-befe-811d7166bf1a", "event_id": "UUID('019d5c2f-86eb-77e5-a487-66c4f7d18ca4')", "total_latency_ms": 64.9, "db_insert_ms": 55.9, "redis_enqueue_ms": 59.2, "idempotency_set_ms": 64.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:31.902362Z"}
api-3  | {"correlation_id": "019d5c2f-c2a0-7c27-b48f-a5f83fb9edd8", "event_id": "UUID('019d5c2f-c2a2-7aaa-a6c8-6ba33d2344a2')", "total_latency_ms": 137.97, "redis_enqueue_ms": 136.5, "idempotency_set_ms": 138.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:47.275732Z"}
api-2  | {"correlation_id": "019d5c2f-8bfe-721d-9f79-7be12eec83ba", "event_id": "UUID('019d5c2f-8c0c-7f06-af6e-e5990091c833')", "total_latency_ms": 90.82, "db_insert_ms": 74.4, "redis_enqueue_ms": 79.7, "idempotency_set_ms": 90.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:33.247524Z"}
api-2  | {"correlation_id": "019d5c2f-8bfc-7c7e-9bd3-0f849e6a64e9", "event_id": "UUID('019d5c2f-8c08-7750-b31c-cd7bcce3d8b4')", "total_latency_ms": 96.07, "db_insert_ms": 76.8, "redis_enqueue_ms": 82.4, "idempotency_set_ms": 96.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:33.249799Z"}
api-2  | {"correlation_id": "019d5c2f-8c11-79a5-a8d2-208700d50513", "event_id": "UUID('019d5c2f-8c39-7b96-a8ce-18a8b2bf2a55')", "total_latency_ms": 71.69, "db_insert_ms": 58.6, "redis_enqueue_ms": 66.8, "idempotency_set_ms": 71.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:33.265797Z"}
api-2  | {"correlation_id": "019d5c2f-8c18-7c5a-b55a-c54edd233aef", "event_id": "UUID('019d5c2f-8c3e-7d66-95cd-8c818ed30151')", "total_latency_ms": 64.57, "db_insert_ms": 56.8, "redis_enqueue_ms": 59.5, "idempotency_set_ms": 64.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:33.272114Z"}
api-2  | {"correlation_id": "019d5c2f-8c23-70a2-be36-c338f56b6a6d", "event_id": "UUID('019d5c2f-8c49-71a1-871f-cbf2b65f370a')", "total_latency_ms": 61.86, "db_insert_ms": 58.6, "redis_enqueue_ms": 59.7, "idempotency_set_ms": 61.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:33.276219Z"}
api-3  | {"correlation_id": "019d5c2f-c2b9-7ba4-a5c7-ef1defcadbb2", "event_id": "UUID('019d5c2f-c33f-7673-8490-1c5198df1e76')", "total_latency_ms": 128.18, "db_insert_ms": 124.6, "redis_enqueue_ms": 127.4, "idempotency_set_ms": 128.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:47.415897Z"}
api-3  | {"correlation_id": "019d5c2f-c32a-74a2-8583-b681878464ad", "event_id": "UUID('019d5c2f-c364-795a-9997-94152379aa0f')", "total_latency_ms": 125.23, "db_insert_ms": 120.9, "redis_enqueue_ms": 122.6, "idempotency_set_ms": 125.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:47.419113Z"}
api-3  | {"correlation_id": "019d5c2f-c2c0-7fd9-9442-60f014f5f9de", "event_id": "UUID('019d5c2f-c342-7885-a286-79a7e2ee6f05')", "total_latency_ms": 138.04, "db_insert_ms": 130.9, "redis_enqueue_ms": 135.3, "idempotency_set_ms": 138.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:47.428506Z"}
api-3  | {"correlation_id": "019d5c2f-c329-74de-b703-b4b5c3dd707d", "event_id": "UUID('019d5c2f-c368-7871-9e86-e392af1f78e7')", "total_latency_ms": 136.26, "db_insert_ms": 129.0, "redis_enqueue_ms": 133.1, "idempotency_set_ms": 136.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:47.429029Z"}
api-1  | {"correlation_id": "019d5c2f-9cd5-789e-9d5d-bae3bb409165", "event_id": "UUID('019d5c2f-9cde-730f-8fe8-38fe6b4dfc7a')", "total_latency_ms": 68.98, "db_insert_ms": 58.7, "redis_enqueue_ms": 64.3, "idempotency_set_ms": 69.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.534114Z"}
api-1  | {"correlation_id": "019d5c2f-9cda-74cd-bfe9-d0be6e099cec", "event_id": "UUID('019d5c2f-9cec-7327-836a-37122a7a29b7')", "total_latency_ms": 56.84, "redis_enqueue_ms": 50.8, "idempotency_set_ms": 56.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.534998Z"}
api-1  | {"correlation_id": "019d5c2f-9cd6-787e-872c-80c46dc2f362", "event_id": "UUID('019d5c2f-9ce4-72fe-821c-e6cb6358dc75')", "total_latency_ms": 64.22, "db_insert_ms": 58.1, "redis_enqueue_ms": 62.0, "idempotency_set_ms": 64.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.538574Z"}
api-4  | {"correlation_id": "019d5c2f-87f2-720f-a6b5-f532bb9bafdf", "event_id": "UUID('019d5c2f-87f7-71f1-9565-ed9770919817')", "total_latency_ms": 61.65, "redis_enqueue_ms": 52.8, "idempotency_set_ms": 61.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:32.178896Z"}
api-4  | {"correlation_id": "019d5c2f-87f4-7c15-b589-c85422f2c6c2", "event_id": "UUID('019d5c2f-87f9-773d-b78c-d8cf68640be6')", "total_latency_ms": 61.52, "redis_enqueue_ms": 51.1, "idempotency_set_ms": 61.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:32.180031Z"}
api-2  | {"correlation_id": "019d5c2f-8d6e-74ca-8070-e08585a75099", "event_id": "UUID('019d5c2f-8d88-7471-ac40-7a31e78d1da5')", "total_latency_ms": 50.92, "idempotency_set_ms": 50.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:33.581833Z"}
api-4  | {"correlation_id": "019d5c2f-88b4-75ec-967d-db4f0b453c91", "event_id": "UUID('019d5c2f-88b9-71a3-b011-d92c3363eb1d')", "total_latency_ms": 76.04, "redis_enqueue_ms": 60.5, "idempotency_set_ms": 76.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:32.388889Z"}
api-4  | {"correlation_id": "019d5c2f-88a9-7a2f-9275-41750787eae4", "event_id": "UUID('019d5c2f-88b7-73a1-ae62-327e2c304840')", "total_latency_ms": 93.31, "db_insert_ms": 51.6, "redis_enqueue_ms": 85.1, "idempotency_set_ms": 93.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:32.404114Z"}
api-4  | {"correlation_id": "019d5c2f-89a2-7cc1-be9b-76d11cfeb9f6", "event_id": "UUID('019d5c2f-89ad-7e73-92fa-9943551a8c00')", "total_latency_ms": 54.79, "idempotency_set_ms": 54.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:32.609702Z"}
api-1  | {"correlation_id": "019d5c2f-9d69-7916-8ff8-f989f9713386", "event_id": "UUID('019d5c2f-9d78-795f-8e1f-09f137c7a7cd')", "total_latency_ms": 94.38, "db_insert_ms": 92.9, "redis_enqueue_ms": 93.7, "idempotency_set_ms": 94.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.706370Z"}
api-1  | {"correlation_id": "019d5c2f-9da1-764b-b203-b4f1b6a1f4fd", "event_id": "UUID('019d5c2f-9dc2-7999-a31b-2403c06b5dfe')", "total_latency_ms": 60.41, "db_insert_ms": 55.4, "redis_enqueue_ms": 58.8, "idempotency_set_ms": 60.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:37.744869Z"}
api-3  | {"correlation_id": "019d5c2f-c6b0-7b78-96e9-9906aa0d7d72", "event_id": "UUID('019d5c2f-c6c1-780e-881c-87e2fe858198')", "total_latency_ms": 55.99, "db_insert_ms": 54.1, "redis_enqueue_ms": 55.2, "idempotency_set_ms": 56.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:48.247482Z"}
api-3  | {"correlation_id": "019d5c2f-c7c7-7819-b197-810e6ed463eb", "event_id": "UUID('019d5c2f-c7d5-7a88-accd-c954e42a367e')", "total_latency_ms": 63.79, "db_insert_ms": 60.0, "redis_enqueue_ms": 62.5, "idempotency_set_ms": 63.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:48.526783Z"}
api-3  | {"correlation_id": "019d5c2f-c7fb-7d7b-8e48-492b56ad242f", "event_id": "UUID('019d5c2f-c801-7dc4-8a4d-c42377795cb0')", "total_latency_ms": 50.36, "idempotency_set_ms": 50.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:48.560069Z"}
api-4  | {"correlation_id": "019d5c2f-8a32-788a-8402-92dbd0646241", "event_id": "UUID('019d5c2f-8a42-7c02-abf2-bbd23d57104b')", "total_latency_ms": 59.31, "redis_enqueue_ms": 54.7, "idempotency_set_ms": 59.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:32.758445Z"}
api-3  | {"correlation_id": "019d5c2f-c8ff-7a77-b93f-03afe7fb6b45", "event_id": "UUID('019d5c2f-c903-756d-ad4a-f8b26ac884b4')", "total_latency_ms": 51.33, "idempotency_set_ms": 51.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:48.820030Z"}
api-3  | {"correlation_id": "019d5c2f-c921-7f6e-8545-531afb7510b4", "event_id": "UUID('019d5c2f-c92b-7ac3-92f4-ca7b15fadf0a')", "total_latency_ms": 62.05, "db_insert_ms": 59.7, "redis_enqueue_ms": 61.2, "idempotency_set_ms": 62.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:48.864288Z"}
api-3  | {"correlation_id": "019d5c2f-c9d7-763f-a0e4-008b6a3a1f38", "event_id": "UUID('019d5c2f-c9df-7167-8471-c2b9f10db816')", "total_latency_ms": 59.68, "redis_enqueue_ms": 51.1, "idempotency_set_ms": 59.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:49.049267Z"}
api-3  | {"correlation_id": "019d5c2f-cabd-773b-8d39-b1e85763114e", "event_id": "UUID('019d5c2f-cac5-7cea-ad1c-6d98a17591cd')", "total_latency_ms": 58.89, "db_insert_ms": 51.6, "redis_enqueue_ms": 53.4, "idempotency_set_ms": 56.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:49.277055Z"}
api-3  | {"correlation_id": "019d5c2f-cac0-7f13-9f16-d5202720c74d", "event_id": "UUID('019d5c2f-cacc-7bae-acbf-c1952321c5b1')", "total_latency_ms": 67.08, "db_insert_ms": 59.5, "redis_enqueue_ms": 61.8, "idempotency_set_ms": 64.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:49.286487Z"}
api-4  | {"correlation_id": "019d5c2f-8ad1-765c-a523-a22aff6675ba", "event_id": "UUID('019d5c2f-8ae6-7fb7-ab3c-9d888d2aad8b')", "total_latency_ms": 53.25, "idempotency_set_ms": 53.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:32.913608Z"}
api-3  | {"correlation_id": "019d5c2f-cbba-7afa-ba5c-c031e8dec6cd", "event_id": "UUID('019d5c2f-cbc2-7591-b73a-62f234828220')", "total_latency_ms": 53.87, "redis_enqueue_ms": 53.0, "idempotency_set_ms": 53.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:49.522649Z"}
api-2  | {"correlation_id": "019d5c2f-90b4-7d86-aff2-8fb1be4c7ab9", "event_id": "UUID('019d5c2f-90c5-7eb1-9f09-806709a48f57')", "total_latency_ms": 51.08, "redis_enqueue_ms": 50.1, "idempotency_set_ms": 51.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:34.418798Z"}
api-2  | {"correlation_id": "019d5c2f-910e-750a-a53b-5fea1c614fc5", "event_id": "UUID('019d5c2f-911a-73b9-9322-97c49fafccc7')", "total_latency_ms": 65.33, "redis_enqueue_ms": 53.9, "idempotency_set_ms": 65.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:34.513437Z"}
api-2  | {"correlation_id": "019d5c2f-9134-7307-9d91-d7c26132280c", "event_id": "UUID('019d5c2f-9151-7080-99d7-825fee423796')", "total_latency_ms": 63.19, "db_insert_ms": 52.8, "redis_enqueue_ms": 58.0, "idempotency_set_ms": 63.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:34.564569Z"}
api-3  | {"correlation_id": "019d5c2f-cd39-74b3-896f-e1477ebf95e7", "event_id": "UUID('019d5c2f-cd4c-7b71-804b-c4503c41b9fe')", "total_latency_ms": 57.04, "redis_enqueue_ms": 55.0, "idempotency_set_ms": 57.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:49.918361Z"}
api-2  | {"correlation_id": "019d5c2f-912b-72c1-8b0b-3995ac9d54b0", "event_id": "UUID('019d5c2f-9152-7b6f-9430-7c0ea8d3b8ff')", "total_latency_ms": 85.22, "db_insert_ms": 65.3, "redis_enqueue_ms": 78.0, "idempotency_set_ms": 85.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:34.579776Z"}
api-2  | {"correlation_id": "019d5c2f-9159-7b60-a785-a793b7adf26f", "event_id": "UUID('019d5c2f-916f-71f2-85e2-646dec20c8a9')", "total_latency_ms": 58.93, "redis_enqueue_ms": 51.3, "idempotency_set_ms": 58.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:34.597754Z"}
api-3  | {"correlation_id": "019d5c2f-cdad-7908-805e-db7454b1153d", "event_id": "UUID('019d5c2f-cdc9-7aa3-9fa8-899a591963f4')", "total_latency_ms": 85.71, "db_insert_ms": 65.4, "redis_enqueue_ms": 76.8, "idempotency_set_ms": 85.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:50.061018Z"}
api-3  | {"correlation_id": "019d5c2f-cda4-74cd-bb33-da9a083b9d37", "event_id": "UUID('019d5c2f-cdbe-7532-8bd1-c520805d9eeb')", "total_latency_ms": 119.94, "db_insert_ms": 91.1, "redis_enqueue_ms": 114.0, "idempotency_set_ms": 119.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:50.087359Z"}
api-3  | {"correlation_id": "019d5c2f-cda3-7e17-b0cd-2319ee6b64bc", "event_id": "UUID('019d5c2f-cdc7-70ec-9aae-e406f026bd38')", "total_latency_ms": 124.46, "db_insert_ms": 93.3, "redis_enqueue_ms": 115.0, "idempotency_set_ms": 124.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:50.091289Z"}
api-3  | {"correlation_id": "019d5c2f-cdc8-7973-afcc-d543a3b2b481", "event_id": "UUID('019d5c2f-cddd-769c-9d3a-2da19500e548')", "total_latency_ms": 101.59, "db_insert_ms": 88.7, "redis_enqueue_ms": 92.7, "idempotency_set_ms": 101.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:50.109158Z"}
api-2  | {"correlation_id": "019d5c2f-91e7-7c20-81d5-cf99c4affc36", "event_id": "UUID('019d5c2f-91f0-7b67-991e-fd2a33011b05')", "total_latency_ms": 52.63, "redis_enqueue_ms": 50.4, "idempotency_set_ms": 52.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:34.722233Z"}
